,,Item Classification,,,,Attribute Classification,,,,,,Connection with Alliance companies validation items,,,Structure of Evaluation item (Japanese),,,,,,,,,,Structure of Evaluation item (English),,,,,,,,,,Application,,,Deployment,,,,,,,,Achievement,,,,,,,,Digital Phase Evaluation,,,,,,,,,,,,,,,,,,,,Physical Phase Confirmation,,,,,,,,,,,,,,,,,Physical Phase Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Market,USA,USA,USA,CANADA,CANADA,CANADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MSTR-009-0141300_d0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_A(コントロール)_XR2.xlsx,,,,,,YES,,,,,,,,,"handle: lhd, accel pedal kd(キックダウン): -",,,,,,,,,,,,,,,,,,,,,,,1,*,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MSTR-009-0141400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_A(コントロール)_XR2.xlsx,,,,,,YES,,,,,,,,,handle: lhd,,,,,,,,,,,,,,,,,,,,,,,,,,1,*,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MSTR-009-0141400_d0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_A(コントロール)_XR2.xlsx,,,,,,YES,,,,,,,,,,handle: lhd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MSTR-009-0141400_d0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_A(コントロール)_XR2.xlsx,,,,,,YES,,,,,,,,,handle: lhd,,,,,,,,,,,,,,,,,,,,,,,1,*,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MSTR-009-0141500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_A(コントロール)_XR2.xlsx,,,,,,YES,,,,,,,,,handle: lhd,,,,,,,,,,,,,,,,,,,,,,,,,,1,*,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MSTR-009-0141500_d0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_A(コントロール)_XR2.xlsx,,,,,,YES,,,,,,,,,,handle: lhd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MSTR-009-0141500_d0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_A(コントロール)_XR2.xlsx,,,,,,YES,,,,,,,,,handle: lhd,,,,,,,,,,,,,,,,,,,,,,,1,*,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MSTR-009-0141600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_A(コントロール)_XR2.xlsx,,,,,,YES,,,,,,,,,"handle: lhd, accel pedal kd(キックダウン): -",,,,,,,,,,,,,,,,,,,,,,,,,,1,*,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MSTR-009-0141600_d0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_A(コントロール)_XR2.xlsx,,,,,,YES,,,,,,,,,,"handle: lhd, accel pedal kd(キックダウン): -",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MSTR-009-0141600_d0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_A(コントロール)_XR2.xlsx,,,,,,YES,,,,,,,,,"handle: lhd, accel pedal kd(キックダウン): -",,,,,,,,,,,,,,,,,,,,,,,1,*,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MSTR-009-0141700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_A(コントロール)_XR2.xlsx,,,,,,YES,,,,,,,,,"handle: lhd, accel pedal kd(キックダウン): -, engine: 7dq, trans: atm (for ev), axle: awd",YES,,,,,,,,,"handle: lhd, accel pedal kd(キックダウン): -, engine: 7dq, trans: atm (for ev), axle: awd",,,,,,,,,,,,,,,,,1,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MSTR-009-0141700_d0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_A(コントロール)_XR2.xlsx,,,,,,YES,,,,,,,,,"handle: lhd, accel pedal kd(キックダウン): -, engine: 7dq, trans: atm (for ev), axle: 2wd",YES,,,,,,,,,"handle: lhd, accel pedal kd(キックダウン): -, engine: 7dq, trans: atm (for ev), axle: 2wd",,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MSTR-009-0141700_d0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_A(コントロール)_XR2.xlsx,,,,,,YES,,,,,,,,,"handle: lhd, accel pedal kd(キックダウン): -, engine: 7dq, trans: atm (for ev), axle: awd",YES,,,,,,,,,"handle: lhd, accel pedal kd(キックダウン): -, engine: 7dq, trans: atm (for ev), axle: awd",,,,,,,,,,,,,,1,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MSTR-009-0141700_d0003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_A(コントロール)_XR2.xlsx,,,,,,YES,,,,,,,,,"handle: lhd, accel pedal kd(キックダウン): -, engine: 7dq, trans: atm (for ev), axle: 2wd",YES,,,,,,,,,"handle: lhd, accel pedal kd(キックダウン): -, engine: 7dq, trans: atm (for ev), axle: 2wd",,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MSTR-009-0142100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_A(コントロール)_XR2.xlsx,,,,,,YES,,,,,,,,,handle: lhd,,,,,,,,,,,,,,,,,,,,,,,,,,1,*,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MSTR-009-0142100_d0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_A(コントロール)_XR2.xlsx,,,,,,YES,,,,,,,,,handle: lhd,,,,,,,,,,,,,,,,,,,,,,,1,*,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MSTR-009-0142200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_A(コントロール)_XR2.xlsx,,,,,,YES,,,,,,,,,,handle: lhd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MSTR-009-0142200_d0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_A(コントロール)_XR2.xlsx,,,,,,YES,,,,,,,,,handle: lhd,,,,,,,,,,,,,,,,,,,,,,,,,,1,*,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MSTR-009-0142200_d0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_A(コントロール)_XR2.xlsx,,,,,,YES,,,,,,,,,handle: lhd,,,,,,,,,,,,,,,,,,,,,,,1,*,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MSTR-009-0142300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_A(コントロール)_XR2.xlsx,,,,,,YES,,,,,,,,,,handle: lhd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MSTR-009-0142300_d0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_A(コントロール)_XR2.xlsx,,,,,,YES,,,,,,,,,handle: lhd,,,,,,,,,,,,,,,,,,,,,,,,,,1,*,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MSTR-009-0142300_d0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_A(コントロール)_XR2.xlsx,,,,,,YES,,,,,,,,,handle: lhd,,,,,,,,,,,,,,,,,,,,,,,1,*,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MSTR-009-0142500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_A(コントロール)_XR2.xlsx,,,,,,YES,,,,,,,,,handle: lhd,,,,,,,,,,,,,,,,,,,,,,,,,,1,*,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MSTR-009-0142500_d0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_A(コントロール)_XR2.xlsx,,,,,,YES,,,,,,,,,,handle: lhd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MSTR-009-0142500_d0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_A(コントロール)_XR2.xlsx,,,,,,YES,,,,,,,,,handle: lhd,,,,,,,,,,,,,,,,,,,,,,,1,*,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MSTR-009-0142600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_A(コントロール)_XR2.xlsx,,,,,,YES,,,,,,,,,handle: lhd,,,,,,,,,,,,,,,,,,,,,,,,,,1,*,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MSTR-009-0142600_d0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_A(コントロール)_XR2.xlsx,,,,,,YES,,,,,,,,,,handle: lhd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MSTR-009-0142600_d0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_A(コントロール)_XR2.xlsx,,,,,,YES,,,,,,,,,handle: lhd,,,,,,,,,,,,,,,,,,,,,,,1,*,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MSTR-009-0143000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_A(コントロール)_XR2.xlsx,,,,,,YES,,,,,,,,,"handle: lhd, clutch_unit: -",,,,,,,,,,,,,,,,,,,,,,,,,,1,*,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MSTR-009-0143000_d0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_A(コントロール)_XR2.xlsx,,,,,,YES,,,,,,,,,,"handle: lhd, clutch_unit: -",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MSTR-009-0143000_d0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_A(コントロール)_XR2.xlsx,,,,,,YES,,,,,,,,,"handle: lhd, clutch_unit: -",,,,,,,,,,,,,,,,,,,,,,,1,*,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MSTR-009-0143300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_A(コントロール)_XR2.xlsx,,,,,,YES,,,,,,,,,"handle: lhd, clutch_unit: -",,,,,,,,,,,,,,,,,,,,,,,,,,1,*,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MSTR-009-0143300_d0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_A(コントロール)_XR2.xlsx,,,,,,YES,,,,,,,,,"handle: lhd, clutch_unit: -",,,,,,,,,,,,,,,,,,,,,,,1,*,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MSTR-009-0143400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_A(コントロール)_XR2.xlsx,,,,,,YES,,,,,,,,,"handle: lhd, clutch_unit: -",,,,,,,,,,,,,,,,,,,,,,,,,,1,*,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MSTR-009-0143400_d0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_A(コントロール)_XR2.xlsx,,,,,,YES,,,,,,,,,"handle: lhd, clutch_unit: -",,,,,,,,,,,,,,,,,,,,,,,1,*,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MSTR-009-0143500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_A(コントロール)_XR2.xlsx,,,,,,YES,,,,,,,,,,"handle: lhd, clutch_unit: -",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MSTR-009-0143500_d0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_A(コントロール)_XR2.xlsx,,,,,,YES,,,,,,,,,"handle: lhd, clutch_unit: -",,,,,,,,,,,,,,,,,,,,,,,,,,1,*,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MSTR-009-0143500_d0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_A(コントロール)_XR2.xlsx,,,,,,YES,,,,,,,,,"handle: lhd, clutch_unit: -",,,,,,,,,,,,,,,,,,,,,,,1,*,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MSTR-009-0143600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_A(コントロール)_XR2.xlsx,,,,,,YES,,,,,,,,,"handle: lhd, clutch_unit: -",,,,,,,,,,,,,,,,,,,,,,,,,,1,*,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MSTR-009-0143600_d0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_A(コントロール)_XR2.xlsx,,,,,,YES,,,,,,,,,,"handle: lhd, clutch_unit: -",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MSTR-009-0143600_d0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_A(コントロール)_XR2.xlsx,,,,,,YES,,,,,,,,,"handle: lhd, clutch_unit: -",,,,,,,,,,,,,,,,,,,,,,,1,*,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MSTR-009-0143700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_A(コントロール)_XR2.xlsx,,,,,,YES,,,,,,,,,,"handle: lhd, clutch_unit: -",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
